customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,signup_date,last_payment_date,zip,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,days_since_signup,days_since_last_payment,payment_delay,signup_missing,payment_missing
c107436,male,0,yes,yes,59.0,n,unknown,dsl,month-to-month,no,bank transfer (automatic),70.91,70839.09,,2019-02-27,2115-11-12 16:17:58.394332,24592.0,yes,yes,unknown,no,no,no,36794,1472,1,0,0
c107507,female,0,no,no,59.0,yes,multiple,fiber optic,month-to-month,no,electronic check,77.28,2859.36,,2015-01-01,2015-01-01 00:00:00.000000,59092.0,yes,yes,yes,yes,yes,no,38312,38312,1,1,1
c102772,female,0,y,unknown,74.0,no,no phone service,fiber optic,month-to-month,n,credit card (automatic),108.62,3500.385,,2016-03-24,2023-07-07 20:17:31.461108,83191.0,yes,unknown,no,no,no,no,37864,35202,1,0,0
c101624,male,0,no,yes,33.0,yes,no,fiber optic,month-to-month,yes,credit card (automatic),70.83,528.99,,2015-01-01,2019-03-05 20:25:43.907609,11477.0,yes,yes,no,yes,no,yes,38312,36787,1,1,0
c106384,female,1,yes,no,119.0,yes,no phone service,unknown,month-to-month,no,electronic check,46.96,5588.24,,2019-04-06,2029-07-11 13:41:01.211758,18826.0,yes,no,yes,no,no,no,36756,33007,1,0,0
c100821,male,yes,no,yes,111.0,yes,no,dsl,one year,no,mailed check,53.29,5915.19,,2015-01-01,2033-10-30 04:32:52.001528,40880.0,no,yes,no,unknown,yes,yes,38312,31435,1,1,0
c101367,female,1,no,no,48.0,yes,yes,dsl,month-to-month,yes,electronic check,91.04,4369.92,,2015-01-01,2015-01-01 00:00:00.000000,74835.0,no,no,no,no,no,no,38312,38312,1,1,1
c103712,male,1,no,yes,42.0,no,no,fiber optic,month-to-month,no,cheque,57.39,2410.38,,2015-01-01,2020-11-14 03:43:14.349168,unknown,no,no,unknown,yes,no,no,38312,36168,1,1,0
c107822,female,0,yes,no,0.0,yes,no phone service,fiber optic,two year,yes,credit card (automatic),93.88,3755.2,,2015-01-01,2020-05-03 04:57:56.705985,40156.0,yes,no,no,no,no,no,38312,36363,1,1,0
c107234,female,0,yes,no,103.0,yes,no phone service,fiber optic,one year,no,mailed check,83.76,3500.385,,2015-01-01,2028-04-07 16:51:21.032314,94719.0,no,no,no,no,no,yes,38312,33466,1,1,0
c100850,male,no,yes,unknown,87.0,yes,unknown,fiber optic,month-to-month,yes,electronic check,105.19,9151.53,,2019-11-05,2019-11-05 00:00:00.000000,88158.0,yes,no,unknown,no,no,no,36543,36543,1,0,0
c101000,male,no,yes,yes,20.0,yes,no phone service,none,month-to-month,no,electronic check,49.96,999.2,,2015-05-30,2015-05-30 00:00:00.000000,90180.0,no,yes,unknown,yes,yes,yes,38163,38163,1,0,0
c105994,male,no,yes,no,70.0,yes,no,fiber optic,month-to-month,yes,mailed check,70.83,3436.3,,2023-07-23,2029-01-13 20:25:25.029784,86426.0,yes,yes,no,no,yes,yes,35187,33185,1,0,0
c104114,male,yes,no,no,39.0,yes,no,unknown,month-to-month,no,electronic check,34.08,1329.12,,2023-04-20,2023-04-20 00:00:00.000000,94575.0,unknown,unknown,unknown,yes,no,no,35281,35281,1,0,0
c101637,male,0,yes,unknown,106.0,yes,no phone service,no,two year,no,mailed check,105.26,11157.56,,2015-01-01,2025-05-14 17:45:32.439918,36872.0,no,no,no,no,yes,unknown,38312,34525,1,1,0
c101667,female,0,no,no,66.0,yes,multiple,no,month-to-month,no,electronic check,75.98,5014.68,,2015-08-24,2015-08-24 00:00:00.000000,52013.0,yes,no,no,yes,no,yes,38077,38077,1,0,0
c104589,male,1,no,no,90.0,no,no,no,month-to-month,no,credit card (automatic),43.95,3955.5,,2016-11-02,2024-03-11 16:47:20.425325,63227.0,unknown,no,yes,no,unknown,no,37641,34954,1,0,0
c103173,male,1,no ?,unknown,84.0,no,yes,fiber optic,two year,yes,bank transfer (automatic),44.54,3741.36,,2015-01-01,2015-01-01 00:00:00.000000,unknown,no,unknown,no,no,no,unknown,38312,38312,1,1,1
c106134,male,1,yes,unknown,109.0,no,no phone service,no,one year,yes,bank transfer (automatic),70.83,6960.74,,2020-04-07,2027-11-12 08:43:27.019672,18226.0,yes,unknown,no,yes,no,no,36389,33614,1,0,0
c101347,female,no,no,no,9.0,no,no,fiber optic,month-to-month,no,electronic check,61.63,3500.385,,2020-02-20,2020-11-18 12:39:23.498444,51935.0,no,yes,unknown,yes,unknown,yes,36436,36164,1,0,0
c106290,male,0,yes,no,59.0,yes,unknown,dsl,month-to-month,yes,credit card (automatic),34.65,1489.95,,2019-12-06,2024-10-30 23:59:29.502724,73471.0,no,yes,yes,yes,no,no,36512,34721,1,0,0
c103230,male,0,no,yes,63.0,yes,no phone service,dsl,month-to-month,yes,electronic check,101.78,3500.385,,2020-12-23,2020-12-23 00:00:00.000000,98153.0,yes,no,no,no,no,unknown,36129,36129,1,0,0
c105680,male,no,y,yes,2.0,yes ✅,no phone service,fiber optic,month-to-month,no,electronic check,39.5,3500.385,,2015-08-14,2015-10-14 20:28:50.492033,14178.0,no,no,unknown,yes,no,no,38087,38025,1,0,0
c106193,female,1,yes,none,52.0,y,yes,dsl,one year,no,electronic check,113.25,5889.0,,2015-08-07,2020-08-09 12:49:09.342918,unknown,no,unknown,no,no,no,yes,38094,36265,1,0,0
c104783,female,0,n,no,50.0,yes,no,unknown,month-to-month,no,electronic check,27.69,1384.5,,2015-01-01,2025-12-04 16:39:55.707687,83982.0,no,no,yes,no,yes,yes,38312,34321,1,1,0
c107673,male,1,no,yes,59.0,y,multiple,dsl,month-to-month,no,mailed check,65.5,1244.5,,2023-03-31,2026-12-24 12:23:46.978248,91205.0,no,no,yes,yes,no,no,35301,33937,1,0,0
c103232,female,0,yes,yes,51.0,no,no,fiber optic,annual,yes,credit card (automatic),25.16,1283.16,,2017-06-11,2021-12-11 17:45:29.743016,83880.0,no,yes,no,no,no,yes,37420,35775,1,0,0
c106586,female,yes,yes,no,17.0,y,no,dsl,month-to-month,yes,electronic check,70.83,1563.49,,2021-05-24,2022-11-14 00:14:19.598228,99024.0,no,no,no,unknown,unknown,unknown,35977,35438,1,0,0
c100703,male,0,no,no,96.0,yes,yes,fiber optic,month-to-month,no,credit card (automatic),70.83,3500.385,,2020-02-22,2020-02-22 00:00:00.000000,3059.0,unknown,unknown,yes,no,yes,yes,36434,36434,1,0,0
c105105,male,1,yes,no,54.0,yes,no,no,month-to-month,yes,electronic check,78.33,4229.82,,2018-07-17,2023-04-10 22:45:13.778523,15002.0,no,unknown,unknown,unknown,no,no,37019,35290,1,0,0
c106418,male,yes,no,no,0.0,yes,no phone service,dsl,month-to-month,no,electronic check,64.45,515.6,,2015-01-01,2018-11-12 01:11:57.286721,60096.0,no,unknown,no,no,yes,yes,38312,36901,1,1,0
c103291,female,0,no,no,36.0,yes,unknown,unknown,two year,yes,bank transfer (automatic),141.57,5096.52,,2015-01-01,2015-01-01 00:00:00.000000,19968.0,no,no,yes,yes,yes,yes,38312,38312,1,1,1
c103673,male,no,no,no,99.0,yes,yes,fiber optic,month-to-month,no,cheque,70.23,6952.77,,2015-01-01,2028-09-19 10:56:36.591709,13684.0,unknown,yes,no,yes,yes,no,38312,33302,1,1,0
c102408,female,1,yes,no,28.0,yes,no phone service,dsl,month-to-month,no,mailed check,46.84,3500.385,,2015-01-01,2021-07-15 14:12:00.772061,84582.0,no,unknown,yes,unknown,no,unknown,38312,35925,1,1,0
c107426,male,1,yes,no,15.0,n,yes,no,unknown,yes,cheque,83.7,1255.5,,2015-01-01,2020-01-24 00:53:36.790728,unknown,yes,no,no,yes,no,no,38312,36463,1,1,0
c101327,female,0,yes,yes,31.0,yes,yes,dsl,month-to-month,no,electronic check,61.8,1915.8,,2015-01-01,2015-01-01 00:00:00.000000,61428.0,yes,no,yes,unknown,no,no,38312,38312,1,1,1
c107493,male,0,no,yes,81.0,yes,no phone service,dsl,month-to-month,yes,electronic check,38.47,3116.07,,2015-06-20,2022-09-12 08:41:28.607276,41197.0,no,no,no,no,yes,no,38142,35501,1,0,0
c105406,female,1,yes,no,78.0,yes,no,no,month-to-month,yes,electronic check,49.27,3843.06,,2017-05-01,2024-11-30 14:00:31.004970,3043.0,unknown,no,yes,no,no,no,37461,34691,1,0,0
c106601,male,0,no,unknown,17.0,yes,multiple,fiber,month-to-month,yes,electronic check,67.65,1150.05,,2023-12-29,2025-07-23 12:58:33.037896,54288.0,no,yes,no,unknown,no,no,35028,34456,1,0,0
c104909,male,no,yes,no,78.0,y,no,none,one year,no,mailed check,101.4,7909.2,,2023-10-14,2023-10-14 00:00:00.000000,18495.0,no,unknown,unknown,yes,yes,unknown,35104,35104,1,0,0
c104440,female,1,yes,no,69.0,yes,multiple,fiber optic,one year,yes,credit card (automatic),75.16,5186.04,,2019-04-06,2019-04-06 00:00:00.000000,31433.0,yes,yes,no,unknown,unknown,no,36756,36756,1,0,0
c106727,male,0,yes,yes,18.0,yes,no phone service,dsl,month-to-month,yes,bank transfer (automatic),51.56,3500.385,,2015-01-01,2015-01-01 00:00:00.000000,58904.0,no,no,no,no,no,yes,38312,38312,1,1,1
c100986,male,0,yes,no,105.0,yes,unknown,no,month-to-month,yes,electronic check,15.59,1636.95,,2015-06-08,2015-06-08 00:00:00.000000,56874.0,no,no,unknown,no,no,yes,38154,38154,1,0,0
c106395,female,0,no,no,116.0,y,no phone service,dsl,month-to-month,yes,credit card (automatic),86.26,10006.16,,2015-01-01,2015-01-01 00:00:00.000000,90814.0,unknown,no,no,no,unknown,yes,38312,38312,1,1,1
c107308,female,no,no,no,4.0,yes,no phone service,fiber optic,month-to-month,no,electronic check,103.19,412.76,,2022-07-04,2022-11-24 04:07:44.648028,7184.0,no,unknown,no,no,no,yes,35571,35428,1,0,0
c106925,male,0,no,no,95.0,yes,no phone service,no,month-to-month,yes,bank transfer (automatic),89.68,8519.6,,2022-04-21,2029-12-10 16:52:31.443293,90162.0,yes,unknown,unknown,no,no,yes,35645,32854,1,0,0
c107405,male,0,yes,no,34.0,no,multiple,dsl,two year,no,electronic check,73.25,2490.5,,2015-01-01,2020-06-20 08:08:03.812612,92055.0,yes,no,yes,no,unknown,yes,38312,36315,1,1,0
c104049,male,0,no,no,101.0,yes,no,fiber optic,two year,no,credit card (automatic),27.15,3500.385,,2015-01-01,2015-01-01 00:00:00.000000,9549.0,no,no,unknown,no,yes,no,38312,38312,1,1,1
c103485,male,0,yes,no,59.0,no,no phone service,dsl,month-to-month,yes,electronic check,30.62,1255.42,,2015-10-12,2020-08-07 20:54:04.271091,74504.0,no,unknown,no,yes,no,yes,38028,36266,1,0,0
c102474,male,1,no,no,104.0,yes,no,dsl,month-to-month,y,bank transfer (automatic),57.78,6009.12,,2015-01-01,2029-01-04 22:28:30.222092,51748.0,no,unknown,no,no,unknown,yes,38312,33194,1,1,0
c105238,male,yes,yes,no,99.0,yes,no,no ®,month-to-month,yes,cheque,49.79,4929.21,,2015-01-01,2027-08-29 21:48:32.618461,41868.0,yes,yes,unknown,no,yes,no,38312,33688,1,1,0
c103873,female,1,no,unknown,111.0,n,no phone service,dsl,month-to-month,no,credit card (automatic),62.4,6926.4,,2015-01-01,2026-08-21 04:03:45.048240,35887.0,no,yes,unknown,no,no,yes,38312,34062,1,1,0
c101198,male,1,yes,no,59.0,yes,yes,fiber ®,month-to-month,yes,electronic check,60.67,242.68,,2023-07-05,2026-10-21 21:44:16.751688,unknown,yes,no,no,no,yes,no,35205,34000,1,0,0
c104181,female,no,no,none,80.0,yes,multiple,dsl,month-to-month,yes,mailed check,67.2,5376.0,,2015-01-01,2024-03-29 00:26:04.282015,32343.0,no,yes,yes,no,no,yes,38312,34937,1,1,0
c101518,female,0,no,no,99.0,yes,no phone service,none,one year,no,credit card (automatic),56.73,5616.27,,2021-07-25,2028-10-14 19:52:01.465253,52866.0,yes,no,no,unknown,unknown,unknown,35915,33276,1,0,0
c106678,male,0,no,no,111.0,yes,no,dsl,month-to-month,yes,electronic check,66.27,7355.97,,2016-01-27,2025-09-19 01:20:11.966033,80914.0,unknown,unknown,no,unknown,no,no,37921,34398,1,0,0
c105477,male,1,yes,no,103.0,yes,no,dsl,annual,no,electronic check,74.51,7674.53,,2015-01-01,2015-01-01 00:00:00.000000,13928.0,no,yes,no,no,no,unknown,38312,38312,1,1,1
c101799,male,no,n,no,61.0,yes,no,unknown,one year,yes,mailed check,60.28,3677.08,,2015-01-01,2023-05-02 12:47:34.721006,8185.0,unknown,yes,no,unknown,no,yes,38312,35269,1,1,0
c101014,male,0,yes,yes,55.0,yes,no phone service,fiber optic,month-to-month,yes,bank transfer (automatic),57.0,3135.0,,2018-02-11,2022-04-25 15:46:53.877157,unknown,yes,unknown,yes,no,no,no,37175,35640,1,0,0
c100128,male,no,no,no,110.0,no,yes,dsl,two year,no,bank transfer (automatic),97.79,10756.9,,2015-01-01,2027-03-03 14:20:26.898843,unknown,no,no,unknown,no,yes,no,38312,33868,1,1,0
c101364,male,0,n,no,54.0,yes,unknown,unknown,two year,no,bank transfer (automatic),65.79,3552.66,,2023-07-18,2023-07-18 00:00:00.000000,15042.0,no,unknown,no,no,no,yes,35192,35192,1,0,0
c106200,male,0,yes,unknown,112.0,no,no phone service,fiber,month-to-month,yes,mailed check,94.03,3500.385,,2018-03-16,2027-06-25 05:18:47.414522,17754.0,no,no,no,unknown,no,unknown,37142,33754,1,0,0
c104470,female,1,no,no,68.0,n,unknown,dsl,two year,y,mailed check,85.62,3500.385,,2019-10-29,2024-09-29 01:11:29.510287,9022.0,no,unknown,no,unknown,yes,yes,36550,34753,1,0,0
c100891,female,1,no,no,40.0,yes,yes,no,two year,yes,electronic check,83.93,3357.2,,2023-03-03,2026-11-01 18:52:50.179774,77901.0,no,no,no,yes,no,no,35329,33989,1,0,0
c102793,female,0,no,no,34.0,yes,yes,fiber optic,month-to-month,yes,credit card (automatic),74.93,2547.62,,2015-01-01,2018-08-27 22:06:40.139842,40018.0,no,no,no,unknown,yes,no,38312,36977,1,1,0
c106760,female,0,y,unknown,112.0,y,no phone service,dsl,month-to-month,yes,electronic check,49.75,5572.0,,2019-11-15,2028-03-23 21:29:15.078518,16433.0,yes,yes,no,yes,no,no,36533,33481,1,0,0
c105455,male,1,yes,no,41.0,yes,unknown,fiber optic,month-to-month,yes,credit card (automatic),58.59,2402.19,,2015-01-01,2021-03-28 16:44:41.808296,35999.0,no,yes,no,unknown,yes,unknown,38312,36033,1,1,0
c104403,female,0,y,no,40.0,y,no phone service,dsl,one year,yes,credit card (automatic),49.46,1978.4,,2016-04-26,2019-02-24 22:01:01.141431,10687.0,yes,no,yes,no,yes,unknown,37831,36796,1,0,0
c107662,male,0,n,yes,59.0,no,no phone service,unknown,two year,no,electronic check,111.05,5219.35,,2020-08-16,2024-05-08 08:28:17.098124,89189.0,no,no,unknown,no,no,no,36258,34897,1,0,0
c105413,male,0,y,no,82.0,y,no,dsl,two year,no,mailed check,82.84,6792.88,,2015-01-01,2015-01-01 00:00:00.000000,84787.0,no,yes,no,yes,no,no,38312,38312,1,1,1
c106907,female,0,no,no,51.0,yes,no phone service,fiber optic,two year,yes,mailed check,82.35,4199.85,,2015-01-01,2021-08-14 06:57:47.680356,19164.0,no,no,yes,no,unknown,no,38312,35895,1,1,0
c103249,female,no,no,no,103.0,no,unknown,dsl,one year,yes,electronic check,108.14,11138.42,,2020-01-06,2029-01-26 11:42:44.547310,21932.0,no,unknown,no,yes,yes,no,36481,33173,1,0,0
c107379,male,0,yes,no,66.0,yes,yes,dsl,two year,no,bank transfer (automatic),70.83,1737.12,,2015-01-01,2015-01-01 00:00:00.000000,4277.0,yes,no,yes,no,no,unknown,38312,38312,1,1,1
c101208,female,0,y,no,21.0,no,no,dsl,one year,yes,mailed check,89.18,1872.78,,2015-08-06,2017-01-05 01:41:02.309722,17759.0,no,unknown,no,unknown,no,unknown,38095,37577,1,0,0
c103868,female,1,no ?,no,49.0,yes,multiple,unknown,one year,no,cheque,116.13,5690.37,,2021-10-28,2021-10-28 00:00:00.000000,unknown,yes,unknown,no,yes,yes,no,35820,35820,1,0,0
c107228,female,1,yes,unknown,43.0,no,no phone service,unknown,month-to-month,yes,electronic check,18.9,812.7,,2015-01-01,2023-04-12 15:47:45.209890,15519.0,yes,unknown,yes,no,unknown,no,38312,35288,1,1,0
c104065,male,0,no,yes,59.0,yes,no,dsl,unknown,no,electronic check,85.96,515.76,,2015-01-01,2020-12-14 18:33:10.767766,93247.0,no,unknown,unknown,yes,no,no,38312,36137,1,1,0
c106888,male,no,y,no,85.0,yes,no,dsl,two year,yes,bank transfer (automatic),113.85,9677.25,,2023-01-17,2030-07-15 03:04:23.694827,76335.0,unknown,no,no,no,yes,no,35374,32638,1,0,0
c106115,male,0,no,yes,53.0,yes,no phone service,dsl,one year,no,bank transfer (automatic),46.66,2472.98,,2022-04-19,2027-02-24 07:13:38.761676,77999.0,unknown,unknown,no,no,yes,no,35647,33875,1,0,0
c101239,male,1,no,no,120.0,yes,unknown,dsl,month-to-month,no,mailed check,35.35,4242.0,,2015-01-10,2015-01-10 00:00:00.000000,16607.0,unknown,yes,unknown,yes,no,unknown,38303,38303,1,0,0
c102289,male,0,yes,no,6.0,no,no phone service,dsl,month-to-month,no,electronic check,85.0,510.0,,2015-01-01,2018-11-24 10:12:07.616659,35615.0,yes,no,no,no,unknown,no,38312,36889,1,1,0
c102740,female,0,no,no,37.0,yes,no phone service,dsl,one year,no,electronic check,80.46,2977.02,,2015-01-01,2015-01-01 00:00:00.000000,72755.0,unknown,yes,no,yes,no,yes,38312,38312,1,1,1
c100275,male,1,yes,no,33.0,n,no phone service,no,month-to-month,no,bank transfer (automatic),86.11,2841.63,,2020-05-13,2020-05-13 00:00:00.000000,unknown,no,no,yes,no,yes,no,36353,36353,1,0,0
c104585,female,0,yes,no,101.0,yes,multiple,fiber optic,month-to-month,yes,electronic check,34.33,3467.33,,2022-06-09,2029-03-03 13:06:53.971371,23741.0,unknown,unknown,unknown,unknown,no,no,35596,33137,1,0,0
c101035,male,1,yes,no,0.0,no,yes,no,two year,no,electronic check,78.16,3673.52,,2022-01-02,2022-10-06 06:03:00.701462,50783.0,no,no,no,no,no,no,35754,35477,1,0,0
c101229,female,1,yes,no,85.0,n,no phone service,fiber optic,month-to-month,yes,electronic check,93.17,7919.45,,2015-12-06,2023-01-16 08:02:08.338791,unknown,no,no,unknown,no,unknown,no,37973,35375,1,0,0
c101008,female,0,no,no,59.0,yes,no phone service,dsl,month-to-month,no,bank transfer (automatic),105.36,9903.84,,2015-01-01,2024-05-07 16:20:05.923143,36768.0,no,unknown,unknown,yes,no,yes,38312,34897,1,1,0
c106562,male,0,yes,no,112.0,yes,no phone service,fiber optic,month-to-month,yes,electronic check,22.98,2573.76,,2016-12-09,2025-02-05 03:57:35.848900,23726.0,no,yes,unknown,no,yes,yes,37604,34624,1,0,0
c105178,male,0,no,no,59.0,yes,multiple,dsl,two year,no,electronic check,76.0,3040.0,,2016-06-06,2016-07-15 09:50:41.203595,50572.0,unknown,yes,no,no,no,no,37790,37751,1,0,0
c103828,female,0,no,yes,117.0,no,yes,dsl,unknown,no,credit card (automatic),92.65,10840.05,,2015-01-01,2025-05-24 07:43:45.406313,30794.0,no,no,no,yes,no,yes,38312,34516,1,1,0
c102532,female,yes,no,no,58.0,yes,no phone service,none,month-to-month,no,credit card (automatic),101.29,5874.82,,2019-11-25,2024-12-18 07:48:10.941635,55830.0,no,no,no,no,unknown,unknown,36523,34673,1,0,0
c104293,female,0,no,no,30.0,no,yes,fiber optic,month-to-month,no,electronic check,85.8,2574.0,,2022-01-26,2022-01-26 00:00:00.000000,17651.0,no,unknown,no,no,yes,no,35730,35730,1,0,0
c101058,female,0,y,no,18.0,no,no phone service,none,two year,no,cheque,137.28,2471.04,,2015-02-06,2016-11-02 08:02:34.176519,54580.0,yes,no,unknown,yes,yes,unknown,38276,37641,1,0,0
c106437,male,0,no,no,98.0,yes,no phone service,dsl,month-to-month,no,electronic check,88.74,8696.52,,2017-08-10,2025-01-30 00:48:49.613899,unknown,no,unknown,yes,unknown,yes,no,37360,34630,1,0,0
c100281,female,yes,n,no,27.0,yes,no,fiber optic,month-to-month,yes,mailed check,81.5,2200.5,,2015-01-01,2026-04-16 15:58:38.390028,28911.0,yes,unknown,no,yes,no,no,38312,34188,1,1,0
c101043,male,0,y,yes,110.0,n,yes,unknown,month-to-month,no,credit card (automatic),15.25,1677.5,,2016-09-29,2026-01-05 04:04:38.370915,8003.0,no,yes,unknown,no,unknown,yes,37675,34290,1,0,0
c101316,male,1,no,yes,55.0,no,yes,dsl,month-to-month,no,electronic check,70.83,959.75,,2018-06-20,2023-07-18 14:43:43.879589,98094.0,no,yes,unknown,yes,no,no,37046,35192,1,0,0
c100968,male,0,y,no,4.0,no,no,no,month-to-month,no,bank transfer (automatic),20.81,3500.385,,2023-01-06,2023-04-26 09:23:54.006250,77939.0,yes,yes,unknown,no,yes,unknown,35385,35275,1,0,0
c102381,female,1,yes,no,91.0,y,no phone service,none,one year,yes,bank transfer (automatic),64.06,5829.46,,2023-02-06,2029-10-12 17:19:15.546285,13470.0,unknown,no,no,unknown,unknown,yes,35354,32913,1,0,0
c106424,female,0,yes,no,87.0,no,yes,none,month-to-month,no,electronic check,76.12,6622.44,,2018-11-28,2026-10-01 13:14:05.972963,55927.0,unknown,yes,yes,yes,no,yes,36885,34021,1,0,0
c101939,male,1,yes,yes,35.0,no,no phone service,dsl,month-to-month,yes,mailed check,126.77,4436.95,,2015-08-27,2018-10-18 05:43:18.809320,58549.0,no,unknown,no,no,yes,no,38074,36926,1,0,0
c106488,female,0,n,yes,55.0,n,no phone service,fiber optic,two year,yes,electronic check,66.16,3638.8,,2015-01-01,2027-05-23 11:25:33.070334,62952.0,no,no,no,no,unknown,yes,38312,33787,1,1,0
c101274,male,1,yes,no,15.0,yes,yes,fiber optic,month-to-month,no,electronic check,66.38,995.7,,2015-01-01,2015-01-01 00:00:00.000000,44731.0,unknown,no,no,unknown,yes,no,38312,38312,1,1,1
c100619,male,0,no,no,102.0,yes,yes,fiber optic,month-to-month,n,credit card (automatic),97.22,9916.44,,2023-03-30,2030-01-14 21:21:08.493128,29589.0,no,unknown,no,unknown,unknown,no,35302,32819,1,0,0
c105858,male,0,no,no,66.0,yes,no,no,month-to-month,yes,bank transfer (automatic),96.68,6380.88,,2015-01-01,2028-06-17 08:17:25.247853,75243.0,yes,no,no,yes,yes,no,38312,33396,1,1,0
c101742,male,no,no,yes,22.0,yes,yes,no,one year,yes,electronic check,77.77,3500.385,,2015-01-01,2021-09-19 11:36:22.255623,50636.0,unknown,no,yes,no,unknown,no,38312,35859,1,1,0
c101390,male,no,n,yes,106.0,yes,yes,dsl,month-to-month,no,credit card (automatic),54.79,3500.385,,2015-01-01,2024-07-07 07:46:07.895254,33556.0,no,yes,yes,yes,yes,unknown,38312,34837,1,1,0
c106555,male,0,y,no,59.0,no,yes,none,annual,no,credit card (automatic),63.79,1594.75,,2015-01-01,2022-05-15 13:32:30.378212,48866.0,no,unknown,no,unknown,no,yes,38312,35621,1,1,0
c101579,male,0,y,unknown,15.0,yes,no,fiber optic,month-to-month,y,mailed check,99.43,1491.45,,2015-01-01,2024-05-29 14:48:48.532093,37294.0,yes,unknown,unknown,yes,no,no,38312,34876,1,1,0
c101655,female,0,y,none,13.0,no,yes,no,month-to-month,no,mailed check,62.96,3500.385,,2015-01-01,2023-02-06 12:49:37.089445,56939.0,yes,no,no,yes,no,no,38312,35354,1,1,0
c103568,male,0,yes,no,52.0,yes,no,none,month-to-month,no,electronic check,33.7,1752.4,,2016-11-13,2021-06-12 16:31:26.569217,17662.0,no,no,no,yes,unknown,yes,37630,35957,1,0,0
c102352,male,0,n,no,59.0,yes,no,dsl,month-to-month,yes,cheque,67.84,678.4,,2015-01-01,2025-12-23 11:42:30.795316,82208.0,yes,no,no,no,no,no,38312,34303,1,1,0
c102212,male,0,yes,no,88.0,no,no phone service,fiber optic,month-to-month,yes,credit card (automatic),54.78,4820.64,,2015-01-01,2027-08-08 15:26:26.736627,6544.0,unknown,no,no,no,no,no,38312,33709,1,1,0
